Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud;Latitud
2022S007917    ;10;Sant Martí;68;el Poblenou;346800;Poblenou                                          ;0038 0040;Dilluns;2022;12;Desembre;26;13;Matí;No és causa del  vianant;0;1;0;1;1;433505,99;4583625,89;220.341.478.414.683;413.995.794.038.342
2022S007624    ;10;Sant Martí;68;el Poblenou;346800;Poblenou                                          ;0061 0061;Dimecres;2022;12;Desembre;14;9;Matí;No és causa del  vianant;0;1;0;1;1;433351,22;4583785,1;220.154.591.597.346;414.010.005.415.359
2022S003512    ;10;Sant Martí;68;el Poblenou;346800;Poblenou                                          ;0061 0061;Dimecres;2022;6;Juny;8;19;Tarda;Transitar a peu per la calçada;0;1;0;1;1;433324,78;4583780,86;220.123.010.713.364;414.009.601.587.474
2022S002609    ;10;Sant Martí;68;el Poblenou;180401;Lope de Vega                                      ;0158 0158;Dimarts;2022;5;Maig;3;9;Matí;No és causa del  vianant;0;1;0;1;2;433311,67;4584364,8;220.100.889.040.184;414.062.184.647.216
2022S007167    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;11200;Almogàvers                                        ;0078 0080;Dimecres;2022;11;Novembre;23;2;Nit;No és causa del  vianant;0;1;0;1;1;432203,95;4583170,47;218.789.114.693.149;413.953.687.340.774
2022S003698    ;10;Sant Martí;68;el Poblenou;330107;Tànger / Llacuna                                  ;0137 0137;Dijous;2022;6;Juny;16;14;Tarda;No és causa del  vianant;0;0;0;0;2;432803,58;4584135,15;219.495.613.940.212;414.041.077.208.773
2022S005928    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina                                            ;0069 0069;Dilluns;2022;10;Octubre;3;17;Tarda;No és causa del  vianant;0;1;0;1;2;432355,36;4582830,17;218.974.020.301.487;413.923.165.066.424
2022S000721    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;110009;Ramon Turró                                       ;0019 0019;Diumenge;2022;2;Febrer;6;18;Tarda;No és causa del  vianant;0;0;0;0;2;432528,35;4582761,72;219.181.686.775.381;413.917.145.401.018
2022S003999    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;197302;Marina / Meridiana                                ;0114 0116;Divendres;2022;7;Juliol;1;5;Nit;No és causa del  vianant;0;4;0;4;1;432118,05;4583103,43;218.687.122.209.110;413.947.576.706.248
2022S004899    ;10;Sant Martí;68;el Poblenou;42306;Bilbao / Diagonal                                 ;0141 0143;Divendres;2022;8;Agost;12;23;Nit;No és causa del  vianant;0;1;0;1;2;433090,05;4584419,2;219.835.163.333.035;414.066.899.977.190
2022S003407    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700654;Litoral                                           ;0098 0098;Divendres;2022;6;Juny;3;15;Tarda;No és causa del  vianant;0;1;0;1;2;434725,55;4584182,45;221.794.286.150.018;414.046.922.396.891
2022S001581    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;B-10 (Llobregat)                                  ;640000;Divendres;2022;3;Març;18;13;Matí;No és causa del  vianant;0;1;0;1;2;434515,94;4584120,29;221.544.207.941.445;414.041.153.161.088
2022S007654    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;B-10 (Llobregat)                                  ;650000;Dijous;2022;12;Desembre;15;8;Matí;No és causa del  vianant;0;1;0;1;2;434443,92;4584049,58;221.458.819.499.329;414.034.725.724.899
2022S003406    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;701266;Litoral (Llobregat)                               ;660000;Divendres;2022;6;Juny;3;15;Tarda;No és causa del  vianant;0;1;0;1;2;434371,96;4583978,79;221.373.505.382.845;414.028.291.069.719
2022S002126    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;271100;Pujades                                           ;0011 0013;Diumenge;2022;4;Abril;10;19;Tarda;No és causa del  vianant;0;2;0;2;2;431925,1;4582590,06;218.462.113.281.978;413.901.175.667.029
2022S005447    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;267907;Garcia Fària / Provençals                         ;0001X0001X;Diumenge;2022;9;Setembre;11;13;Matí;No és causa del  vianant;0;1;0;1;2;434375,78;4584056,09;221.377.236.195.738;414.035.256.420.839
2022S000237    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;29206;Àvila / Sancho de Ávila                           ;0125 0125;Diumenge;2022;1;Gener;16;1;Nit;No és causa del  vianant;0;0;0;0;2;432514,13;4583666,59;219.154.585.435.530;413.998.632.646.611
2022S005423    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal                                          ;0197 0197;Dissabte;2022;9;Setembre;10;10;Matí;No és causa del  vianant;0;1;0;1;1;432509,96;4584146,81;219.144.238.515.725;414.041.881.208.140
2022S002377    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700654;Litoral                                           ;0081 0089;Diumenge;2022;4;Abril;24;13;Matí;Altres;0;2;0;2;1;434417,83;4583948,44;221.428.706.080.949;414.025.594.981.777
2022S000499    ;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;700892;B-10 (Llobregat)                                  ;0014S0014S;Divendres;2022;1;Gener;28;8;Matí;No és causa del  vianant;0;1;0;1;2;434371,96;4583978,79;221.373.505.382.845;414.028.291.069.719
2022S003914    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;29206;Bolívia / Àvila                                   ;0160 0160;Dilluns;2022;6;Juny;27;20;Tarda;No és causa del  vianant;0;0;0;0;1;432328,1;4583858,49;218.929.913.098.833;414.015.760.036.997
2022S005016    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;30500;Diagonal / Badajoz                                ;0175 0175;Dissabte;2022;8;Agost;20;16;Tarda;No és causa del  vianant;0;1;0;1;2;432278,76;4584102,02;218.868.165.090.266;414.037.652.499.739
2022S000737    ;1;Ciutat Vella;1;el Raval;76501;Cera                                              ;0038 0038;Dilluns;2022;2;Febrer;7;16;Tarda;No és causa del  vianant;0;1;0;1;1;430305,18;4581295,39;216.539.602.404.226;413.783.180.192.074
2022S001498    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;144601;Diagonal / Ciutat de Granada                      ;0203 0203;Dilluns;2022;3;Març;14;0;Nit;No és causa del  vianant;0;0;0;0;1;432420,06;4584146,89;219.036.693.935.323;414.041.812.822.820
2022S001483    ;1;Ciutat Vella;1;el Raval;34308;Rambla                                            ;0051 0059;Dissabte;2022;3;Març;12;9;Matí;No és causa del  vianant;0;0;0;0;1;431005,96;4581510,43;217.375.130.204.395;413.803.152.694.211
2022S006666    ;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;146902;Corts Catalanes                                   ;0036 0036;Divendres;2022;11;Novembre;4;9;Matí;No és causa del  vianant;0;1;0;1;2;432019,5;4583916,09;218.560.115.287.711;414.020.687.325.357
2022S002459    ;1;Ciutat Vella;1;el Raval;198804;Paral·lel / Nou de la Rambla                      ;0060X0060X;Dimarts;2022;4;Abril;26;20;Tarda;No és causa del  vianant;0;3;0;3;2;430686,86;4580920,06;217.000.302.952.286;413.749.705.284.570
2022S007178    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Àlaba / Doctor Trueta                             ;0100 0100;Dimecres;2022;11;Novembre;23;8;Matí;No és causa del  vianant;0;1;0;1;2;432985,66;4583007,18;219.725.925.505.951;413.939.636.052.556
2022S003882    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;367504;Doctor Trueta / Àlaba                             ;0100 0100;Dissabte;2022;6;Juny;25;11;Matí;No és causa del  vianant;0;1;0;1;2;432985,66;4583007,18;219.725.925.505.951;413.939.636.052.556
2022S005132    ;1;Ciutat Vella;1;el Raval;167709;Peu de la Creu / Joaquín Costa                    ;0003C0003C;Dissabte;2022;8;Agost;27;8;Matí;Altres;0;1;0;1;2;430453,56;4581623,91;216.713.258.527.397;413.812.897.494.241
2022S002700    ;1;Ciutat Vella;1;el Raval;157909;Hospital                                          ;0007 0009;Divendres;2022;5;Maig;6;15;Tarda;No és causa del  vianant;0;1;0;1;1;430923,68;4581594,25;217.275.782.155.122;413.810.631.458.771
2022S001847    ;1;Ciutat Vella;1;el Raval;269108;Portal de la Pau                                  ;0001 0001;Dijous;2022;3;Març;31;6;Matí;No és causa del  vianant;0;0;0;0;2;431258,87;4580951,93;217.683.904.356.823;413.753.066.807.451
2022S000657    ;1;Ciutat Vella;1;el Raval;269108;Josep Carner                                      ;0001 0001;Dijous;2022;2;Febrer;3;23;Nit;No és causa del  vianant;0;1;0;1;2;431246,31;4580919,22;217.669.257.383.842;413.750.109.967.411
2022S007608    ;1;Ciutat Vella;1;el Raval;177305;Reina Amàlia                                      ;0008 0008;Dilluns;2022;12;Desembre;12;16;Tarda;No és causa del  vianant;0;0;0;0;1;430455,94;4581141,88;216.721.640.803.082;413.769.484.557.756
2022S004410    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701265;Voluntaris Olímpics                               ;870000;Dimarts;2022;7;Juliol;19;11;Matí;No és causa del  vianant;0;1;0;1;2;432888,89;4582323,45;219.617.764.283.383;413.877.973.454.260
2022S005932    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;701266;B-10 (Llobregat)                                  ;820000;Dilluns;2022;10;Octubre;3;17;Tarda;No és causa del  vianant;0;4;0;4;4;433257,43;4582696,33;220.054.411.392.551;413.911.864.771.630
2022S001352    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;186703;Llull / Zamora                                    ;0054 0054;Diumenge;2022;3;Març;6;14;Tarda;No és causa del  vianant;0;1;0;1;2;432591,71;4583006,88;219.254.736.088.818;413.939.279.491.010
2022S002080    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;369204;Zamora                                            ;0039 0039;Divendres;2022;4;Abril;8;15;Tarda;No és causa del  vianant;0;1;0;1;2;432643,94;4582936,75;219.317.987.615.727;413.933.006.868.860
2022S000308    ;1;Ciutat Vella;1;el Raval;700025;Josep Carner                                      ;0026 0026;Dimecres;2022;1;Gener;19;15;Tarda;No és causa del  vianant;0;1;0;1;2;431246,31;4580919,22;217.669.257.383.842;413.750.109.967.411
2022S003319    ;1;Ciutat Vella;1;el Raval;701266;Drassanes                                         ;1100000;Dimarts;2022;5;Maig;31;16;Tarda;No és causa del  vianant;0;1;0;1;2;431214,13;4580892,36;217.631.084.179.051;413.747.663.236.367
2022S002127    ;1;Ciutat Vella;1;el Raval;269200;Portal de Santa Madrona / Blanquerna              ;0028 0028;Diumenge;2022;4;Abril;10;19;Tarda;No és causa del  vianant;0;1;0;1;2;430992,01;4580919,67;217.365.180.794.010;413.749.932.639.748
2022S004843    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700662;Salvador Espriu / Jaume Vicens i Vives            ;0091B0091B;Dimarts;2022;8;Agost;9;18;Tarda;No és causa del  vianant;0;2;0;2;2;433443,3;4582903,44;220.274.438.270.791;413.930.672.838.900
2022S000195    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla                                            ;0128 0128;Divendres;2022;1;Gener;14;9;Matí;No és causa del  vianant;0;1;0;1;2;430793,57;4581953,95;217.116.080.870.211;413.842.916.661.401
2022S007480    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla                                            ;0132 0132;Diumenge;2022;12;Desembre;4;3;Nit;No és causa del  vianant;0;3;0;3;2;430749,53;4582045,51;217.062.366.505.728;413.851.125.263.569
2022S000525    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Arquitecte Sert / Icària                          ;0149 0149;Dissabte;2022;1;Gener;29;3;Nit;No és causa del  vianant;0;1;0;1;1;433029,72;4582773,38;219.781.212.256.040;413.918.615.014.429
2022S001444    ;1;Ciutat Vella;1;el Raval;220200;Montserrat                                        ;0019 0019;Dijous;2022;3;Març;10;16;Tarda;No és causa del  vianant;0;0;0;0;1;431139,37;4581132,19;217.538.965.507.199;413.769.200.069.331
2022S005023    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla                                            ;0066 0066;Diumenge;2022;8;Agost;21;10;Matí;Creuar per fora pas de vianants;0;1;0;1;1;431031,29;4581538,89;217.405.096.047.574;413.805.737.740.665
2022S005726    ;1;Ciutat Vella;2;el Barri Gòtic;74404;Catalunya                                         ;0021 0022;Divendres;2022;9;Setembre;23;14;Tarda;No és causa del  vianant;0;1;0;1;2;430758,06;4582135,12;217.071.542.511.722;413.859.203.514.535
2022S002390    ;1;Ciutat Vella;2;el Barri Gòtic;333003;Templers                                          ;0016 0016;Diumenge;2022;4;Abril;24;23;Nit;No és causa del  vianant;0;0;0;0;1;431383,27;4581676,79;217.824.438.650.872;413.818.459.223.422
2022S002008    ;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Besòs)                                   ;1060000;Dimecres;2022;4;Abril;6;7;Matí;No és causa del  vianant;0;1;0;1;3;431481,39;4581150,1;217.947.735.184.238;413.771.105.389.309
2022S003119    ;1;Ciutat Vella;2;el Barri Gòtic;18006;Correus                                           ;0007 0007;Dilluns;2022;5;Maig;23;22;Nit;Altres;0;1;0;1;1;431640,58;4581599,36;218.133.016.169.315;413.811.704.547.112
2022S007134    ;1;Ciutat Vella;1;el Raval;250904;Pelai / Balmes                                    ;0032 0032;Dilluns;2022;11;Novembre;21;11;Matí;No és causa del  vianant;0;1;0;1;2;430506,27;4582109,55;216.770.716.002.149;413.856.683.189.667
2022S002160    ;1;Ciutat Vella;1;el Raval;250904;Pelai                                             ;0026 0026;Dimarts;2022;4;Abril;12;14;Tarda;No és causa del  vianant;0;2;0;2;2;430412,21;4582109,13;216.658.233.310.510;413.856.563.979.101
2022S003095    ;1;Ciutat Vella;2;el Barri Gòtic;34308;Rambla                                            ;0052 0052;Diumenge;2022;5;Maig;22;18;Tarda;No és causa del  vianant;0;1;0;1;1;431078,19;4581465,94;217.462.010.469.379;413.799.207.566.479
2022S000789    ;1;Ciutat Vella;1;el Raval;250904;Pelai                                             ;0052 0052;Dimecres;2022;2;Febrer;9;20;Tarda;No és causa del  vianant;0;2;0;2;2;430598,43;4582085,62;216.881.205.700.090;413.854.607.519.830
2022S007050    ;1;Ciutat Vella;1;el Raval;250904;Pelai                                             ;0058 0058;Divendres;2022;11;Novembre;18;2;Nit;No és causa del  vianant;0;0;0;0;2;430626,85;4582082,01;216.915.234.813.782;413.854.306.913.313
2022S000807    ;1;Ciutat Vella;1;el Raval;250904;Pelai                                             ;0058 0058;Dimecres;2022;2;Febrer;9;21;Tarda;No és causa del  vianant;0;1;0;1;2;430643,28;4582079,93;216.934.907.427.295;413.854.133.753.578
2022S001020    ;1;Ciutat Vella;3;la Barceloneta;207009;Balboa / Mediterrània                             ;0012 0012;Diumenge;2022;2;Febrer;20;12;Matí;No és causa del  vianant;0;1;0;1;2;432268,12;4581717,32;218.882.131.361.656;413.822.860.117.047
2022S000495    ;1;Ciutat Vella;3;la Barceloneta;207009;Doctor Aiguader / Mediterrània                    ;0013 0015;Dijous;2022;1;Gener;27;22;Nit;No és causa del  vianant;0;1;0;1;2;432238,16;4581820,17;218.845.152.271.619;413.832.098.300.564
2022S007253    ;1;Ciutat Vella;3;la Barceloneta;257506;B-10 (Besòs)                                      ;0002 0002;Dissabte;2022;11;Novembre;26;5;Nit;Altres;0;0;1;1;1;432352,3;4581878,93;218.980.992.714.720;413.837.486.806.393
2022S003833    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;700813;Doctor Aiguader                                   ;0001X0001X;Dimecres;2022;6;Juny;22;19;Tarda;No és causa del  vianant;0;1;0;1;2;432053,72;4581755,67;218.625.309.318.779;413.826.133.254.549
2022S004284    ;1;Ciutat Vella;1;el Raval;67307;Rambla / Carme                                    ;0002 0002;Dimecres;2022;7;Juliol;13;22;Nit;No és causa del  vianant;0;0;0;0;1;430838,81;4581811,79;217.171.806.992.210;413.830.151.672.164
2022S004525    ;1;Ciutat Vella;3;la Barceloneta;700813;Litoral (Besòs)                                   ;9998 9998;Diumenge;2022;7;Juliol;24;6;Matí;No és causa del  vianant;0;0;0;0;2;431864,49;4581575,48;218.401.044.307.291;413.809.743.840.599
2022S005350    ;1;Ciutat Vella;3;la Barceloneta;141909;Barceloneta                                       ;0002 0002;Dimecres;2022;9;Setembre;7;16;Tarda;No és causa del  vianant;0;2;0;2;1;432583;4581774,46;219.258.046.746.705;413.828.271.287.736
2022S005121    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana                                          ;0045 0045;Divendres;2022;8;Agost;26;19;Tarda;No és causa del  vianant;0;1;0;1;2;431095,75;4582234,14;217.474.265.193.279;413.868.412.169.962
2022S004592    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana                                          ;0057 0057;Dimarts;2022;7;Juliol;26;18;Tarda;No és causa del  vianant;0;1;0;1;2;431020,34;4582310,93;217.383.204.503.547;413.875.263.729.244
2022S007190    ;1;Ciutat Vella;3;la Barceloneta;145706;Ginebra / Sant Miquel                             ;0006 0006;Dimecres;2022;11;Novembre;23;16;Tarda;No és causa del  vianant;0;2;0;2;2;432169,34;4581624,91;218.765.039.994.840;413.814.453.690.837
2022S002959    ;1;Ciutat Vella;3;la Barceloneta;224904;Joan Borbó Comte Barcelona                        ;0003 0003;Dilluns;2022;5;Maig;16;22;Nit;No és causa del  vianant;0;1;0;1;2;432131,18;4581587,63;218.719.824.604.324;413.811.063.767.620
