Numero_expedient;Codi_districte;Nom_districte;Codi_barri;Nom_barri;Codi_carrer;Nom_carrer;Num_postal;Descripcio_dia_setmana;Any;Mes_any;Nom_mes;Dia_mes;Hora_dia;Descripcio_torn;Descripcio_causa_vianant;Numero_morts;Numero_lesionats_lleus;Numero_lesionats_greus;Numero_victimes;Numero_vehicles_implicats;Coordenada_UTM_X;Coordenada_UTM_Y;Longitud_WGS84;Latitud_WGS84
2021S004926    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;700693;Olímpic;0100P0100P;Dimarts;2021;9;Setembre;7;19;Tarda;No és causa del  vianant;0;2;0;2;1;433150,25;4582305,57;2.199.305.086;41.387.655.305
2021S007275    ;1;Ciutat Vella;1;el Raval;198804;Paral·lel;0036 0036;Dimarts;2021;12;Desembre;14;21;Tarda;No és causa del  vianant;0;2;0;2;2;430934,44;4580915,69;2.172.963.525;41.374.949.747
2021S002424    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;197302;Marina;0042 0042;Diumenge;2021;5;Maig;9;23;Nit;No és causa del  vianant;0;1;0;1;2;432567,09;4582681,59;2.192.288.855;41.390.993.318
2021S002449    ;10;Sant Martí;67;la Vila Olímpica del Poblenou;62609;Icària;0119 0121;Diumenge;2021;5;Maig;16;0;Nit;No és causa del  vianant;0;1;0;1;2;432692;4582419,76;2.193.811.913;41.388.645.550
2021S003202    ;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Llobregat);1010000;Diumenge;2021;6;Juny;13;21;Tarda;No és causa del  vianant;0;1;0;1;2;431758,8;4581564,54;2.182.747.470;41.380.864.138
2021S006779    ;1;Ciutat Vella;2;el Barri Gòtic;701266;Litoral (Llobregat);1040000;Dimecres;2021;11;Novembre;24;18;Tarda;No és causa del  vianant;0;1;0;1;2;431572,69;4581329,72;2.180.548.441;41.378.733.361
2021S004317    ;1;Ciutat Vella;1;el Raval;256605;Pintor Fortuny;0026 0026;Dissabte;2021;7;Juliol;31;13;Matí;No és causa del  vianant;0;1;0;1;2;430622,56;4581770,69;2.169.136.392;41.382.623.642
2021S000017    ;1;Ciutat Vella;2;el Barri Gòtic;269108;Portal de la Pau;0007 0007;Dissabte;2021;1;Gener;2;17;Tarda;No és causa del  vianant;0;2;0;2;2;431350,48;4580999,18;2.177.928.736;41.375.737.337
2021S006414    ;1;Ciutat Vella;2;el Barri Gòtic;74801;Catedral;0006 0008;Dimecres;2021;11;Novembre;10;6;Matí;No és causa del  vianant;0;1;0;1;1;431261,01;4582031,61;2.176.741.740;41.385.028.509
2021S000109    ;1;Ciutat Vella;1;el Raval;16408;Àngels;0007 0007;Divendres;2021;1;Gener;8;16;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;430509,33;4581769,33;2.167.782.478;41.382.601.615
2021S004672    ;1;Ciutat Vella;1;el Raval;67307;Carme;0050 0050;Dimarts;2021;8;Agost;24;3;Nit;No és causa del  vianant;0;0;0;0;1;430547,85;4581629,11;2.168.259.203;41.381.342.024
2021S003044    ;1;Ciutat Vella;1;el Raval;16408;Àngels;0002 0002;Dilluns;2021;6;Juny;7;14;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;430607,86;4581665,85;2.168.972.613;41.381.678.111
2021S004635    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;700813;Doctor Aiguader;0001X0001X;Divendres;2021;8;Agost;20;20;Tarda;No és causa del  vianant;0;2;0;2;2;432011,14;4581730,24;2.185.746.427;41.382.377.930
2021S001759    ;1;Ciutat Vella;2;el Barri Gòtic;158300;Hostal d'en Sol;0014 0014;Dimecres;2021;4;Abril;7;15;Tarda;Creuar per fora pas de vianants;0;1;0;1;1;431578,85;4581630,59;2.180.588.114;41.381.443.741
2021S005752    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs);960000;Dijous;2021;10;Octubre;14;15;Tarda;No és causa del  vianant;0;1;0;1;2;432200,21;4581787,63;2.188.001.012;41.382.910.792
2021S004018    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;79306;Circumval·lació;0015 0015;Dissabte;2021;7;Juliol;17;20;Tarda;No és causa del  vianant;0;2;0;2;2;432424;4582065,88;2.190.646.197;41.385.435.759
2021S001711    ;1;Ciutat Vella;2;el Barri Gòtic;177101;Laietana;0061 0061;Divendres;2021;4;Abril;2;19;Tarda;No és causa del  vianant;0;0;0;0;1;430997,32;4582334,37;2.173.553.758;41.387.732.792
2021S004750    ;1;Ciutat Vella;3;la Barceloneta;224904;Joan Borbó Comte Barcelona;0076 0076;Dissabte;2021;8;Agost;28;16;Tarda;No és causa del  vianant;0;1;0;1;2;432247,25;4580987,21;2.188.653.084;41.375.705.572
2021S000448    ;1;Ciutat Vella;3;la Barceloneta;27700;Atlàntida;0060 0062;Dimecres;2021;1;Gener;27;18;Tarda;No és causa del  vianant;0;0;0;0;4;432400,96;4581239,66;2.190.462.880;41.377.992.263
2021S007299    ;1;Ciutat Vella;3;la Barceloneta;197903;Marítim de la Barceloneta;0018 0018;Dimecres;2021;12;Desembre;15;17;Tarda;No és causa del  vianant;0;1;0;1;2;432802,19;4581840,92;2.195.194.000;41.383.441.297
2021S006033    ;1;Ciutat Vella;3;la Barceloneta;197903;Marítim de la Barceloneta;0033 0033;Dimarts;2021;10;Octubre;26;8;Matí;No és causa del  vianant;0;0;1;1;1;432830,44;4581986,85;2.195.515.649;41.384.758.014
2021S006289    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0428 0428;Divendres;2021;11;Novembre;5;11;Matí;No és causa del  vianant;0;1;0;1;2;429296,39;4581252,84;2.153.337.779;41.377.844.021
2021S004829    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0444 0446;Dijous;2021;9;Setembre;2;14;Tarda;No és causa del  vianant;0;1;0;1;2;429354,46;4581312,42;2.154.025.211;41.378.385.742
2021S006396    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs);900000;Dimarts;2021;11;Novembre;9;14;Tarda;No és causa del  vianant;0;1;0;1;3;432696,19;4582125,65;2.193.894.719;41.385.996.925
2021S002111    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs);900000;Divendres;2021;4;Abril;23;18;Tarda;No és causa del  vianant;0;2;0;2;2;432696,19;4582125,65;2.193.894.719;41.385.996.925
2021S002047    ;1;Ciutat Vella;3;la Barceloneta;701265;Litoral (Besòs);0022S0000;Dimarts;2021;4;Abril;20;8;Matí;No és causa del  vianant;0;3;0;3;3;432352,3;4581878,93;2.189.809.611;41.383.745.918
2021S003021    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;232902;Urquinaona;0009 0009;Diumenge;2021;6;Juny;6;13;Matí;No és causa del  vianant;0;1;0;1;2;431002,36;4582459,61;2.173.599.761;41.388.861.224
2021S000753    ;2;Eixample;10;Sant Antoni;362001;Vilamarí;0001 0003;Dissabte;2021;2;Febrer;13;10;Matí;Desobeir el senyal del semàfor;0;1;0;1;1;429336,9;4580964,63;2.153.855.802;41.375.251.767
2021S001942    ;2;Eixample;10;Sant Antoni;362001;Vilamarí;0021 0021;Dijous;2021;4;Abril;15;13;Matí;No és causa del  vianant;0;1;0;1;2;429244,67;4581057,25;2.152.742.174;41.376.077.857
2021S005975    ;2;Eixample;10;Sant Antoni;127704;Floridablanca;0031 0033;Dissabte;2021;10;Octubre;23;10;Matí;No és causa del  vianant;0;1;0;1;1;429512,02;4581123,74;2.155.931.231;41.376.700.187
2021S007021    ;2;Eixample;10;Sant Antoni;213908;Mistral;0036 0036;Divendres;2021;12;Desembre;3;15;Tarda;No és causa del  vianant;0;2;0;2;1;429495,58;4581111,83;2.155.736.037;41.376.591.476
2021S001307    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;177101;Laietana;0046 0046;Dilluns;2021;3;Març;15;8;Matí;No és causa del  vianant;0;1;0;1;2;431171,16;4582188,79;2.175.649.353;41.386.436.497
2021S005554    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0015 0015;Dimarts;2021;10;Octubre;5;12;Matí;No és causa del  vianant;0;1;0;1;1;429278,04;4581082,42;2.153.138.252;41.376.307.490
2021S006355    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;175106;Jonqueres;0017 0017;Diumenge;2021;11;Novembre;7;20;Tarda;No és causa del  vianant;0;1;0;1;1;431015,83;4582445,37;2.173.762.481;41.388.734.125
2021S002889    ;1;Ciutat Vella;3;la Barceloneta;701266;Litoral (Llobregat);990000;Dilluns;2021;5;Maig;31;12;Matí;No és causa del  vianant;0;1;0;1;1;431935,15;4581644,36;2.184.847.346;41.381.598.002
2021S006277    ;2;Eixample;10;Sant Antoni;110803;Entença;0032 0032;Dijous;2021;11;Novembre;4;20;Tarda;No és causa del  vianant;0;1;0;1;2;429354,6;4581177,55;2.154.042.614;41.377.171.024
2021S001718    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;342900;Trafalgar;0082 0082;Dissabte;2021;4;Abril;3;14;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;431523,26;4582683,3;2.179.804.292;41.390.920.476
2021S003054    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;50803;Buenaventura Muñoz;0008 0008;Dilluns;2021;6;Juny;7;15;Tarda;No és causa del  vianant;0;1;0;1;2;431818,17;4582620,95;2.183.338.479;41.390.383.975
2021S007403    ;2;Eixample;10;Sant Antoni;198804;Paral·lel;0182 0182;Diumenge;2021;12;Desembre;19;6;Matí;No és causa del  vianant;0;1;0;1;2;429331,95;4580959,17;2.153.797.251;41.375.202.155
2021S006717    ;2;Eixample;10;Sant Antoni;169409;Corts Catalanes;0448 0448;Dilluns;2021;11;Novembre;22;10;Matí;No és causa del  vianant;0;1;0;1;2;429392,42;4581345,71;2.154.475.247;41.378.688.908
2021S000804    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Rocafort;0186 0186;Dilluns;2021;2;Febrer;15;19;Tarda;No és causa del  vianant;0;1;0;1;1;428811,8;4581923,7;2.147.464.374;41.383.843.479
2021S002801    ;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;132952;Francesc Cambó;0025 0025;Dijous;2021;5;Maig;27;18;Tarda;No és causa del  vianant;0;0;0;0;1;431378,28;4582218,36;2.178.123.012;41.386.720.531
2021S000649    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0046 0046;Dilluns;2021;2;Febrer;8;13;Matí;No és causa del  vianant;0;1;0;1;2;429091,06;4581650,21;2.150.835.995;41.381.404.923
2021S006648    ;2;Eixample;9;la Nova Esquerra de l'Eixample;362001;Vilamarí;0134B0134B;Dijous;2021;11;Novembre;18;17;Tarda;No és causa del  vianant;0;1;0;1;2;428654,56;4581702,22;2.145.610.075;41.381.834.749
2021S001705    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Roma;0030 0030;Dijous;2021;4;Abril;1;16;Tarda;No és causa del  vianant;0;1;0;1;2;428668,56;4581644,66;2.145.784.272;41.381.317.568
2021S003692    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0095 0095;Dissabte;2021;7;Juliol;3;19;Tarda;No és causa del  vianant;0;1;0;1;2;429512,07;4581934,09;2.155.837.522;41.383.998.752
2021S002877    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0465 0465;Dilluns;2021;5;Maig;31;13;Matí;No és causa del  vianant;0;1;0;1;2;429412,39;4581441,31;2.154.702.904;41.379.551.699
2021S000062    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Provença;0179 0179;Dimarts;2021;1;Gener;5;15;Tarda;No és causa del  vianant;0;1;0;1;2;429558,57;4582708,67;2.156.303.489;41.390.979.211
2021S003841    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0113 0113;Dissabte;2021;7;Juliol;10;11;Matí;No és causa del  vianant;0;1;0;1;1;429418,8;4582028,6;2.154.711.110;41.384.841.790
2021S006790    ;2;Eixample;9;la Nova Esquerra de l'Eixample;362001;Vilamarí;0120 0120;Dijous;2021;11;Novembre;25;11;Matí;No és causa del  vianant;0;1;0;1;1;428764,24;4581589,55;2.146.934.921;41.380.829.693
2021S005319    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0119 0121;Divendres;2021;9;Setembre;24;17;Tarda;No és causa del  vianant;0;1;0;1;2;429321,67;4581562,19;2.153.603.972;41.380.632.458
2021S000616    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0137 0137;Dissabte;2021;2;Febrer;6;9;Matí;No és causa del  vianant;0;1;0;1;2;429267,1;4581618,53;2.152.944.835;41.381.135.095
2021S004329    ;2;Eixample;9;la Nova Esquerra de l'Eixample;285807;Rocafort;0103 0107;Diumenge;2021;8;Agost;1;0;Nit;No és causa del  vianant;0;2;0;2;1;429221,66;4581473,3;2.152.418.423;41.379.823.059
2021S003974    ;2;Eixample;9;la Nova Esquerra de l'Eixample;287201;Roma;0109 0111;Dijous;2021;7;Juliol;15;18;Tarda;No és causa del  vianant;0;1;0;1;2;429225,87;4582018,54;2.152.405.048;41.384.734.224
2021S000712    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0191 0191;Dijous;2021;2;Febrer;11;9;Matí;No és causa del  vianant;0;1;0;1;1;428944,44;4581947,94;2.149.047.737;41.384.073.532
2021S000390    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0041 0041;Dilluns;2021;1;Gener;25;14;Tarda;No és causa del  vianant;0;2;0;2;2;428886,09;4581486,26;2.148.404.153;41.379.910.180
2021S007219    ;2;Eixample;9;la Nova Esquerra de l'Eixample;89004;Consell de Cent;0145 0147;Diumenge;2021;12;Desembre;12;20;Tarda;No és causa del  vianant;0;1;0;1;1;429323,45;4581728,53;2.153.605.846;41.382.130.784
2021S000704    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0203 0203;Dimecres;2021;2;Febrer;10;18;Tarda;No és causa del  vianant;0;1;0;1;2;428893,53;4581999,82;2.148.432.824;41.384.536.297
2021S007654    ;2;Eixample;9;la Nova Esquerra de l'Eixample;162002;Josep Tarradellas;0062 0062;Dijous;2021;12;Desembre;30;22;Nit;No és causa del  vianant;0;1;0;1;2;428435,99;4582118,84;2.142.947.104;41.385.567.674
2021S003939    ;2;Eixample;9;la Nova Esquerra de l'Eixample;162002;Josep Tarradellas;0062 0062;Dimecres;2021;7;Juliol;14;12;Matí;No és causa del  vianant;0;1;0;1;2;428435,99;4582118,84;2.142.947.104;41.385.567.674
2021S007543    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0123 0123;Divendres;2021;12;Desembre;24;18;Tarda;No és causa del  vianant;0;2;0;2;2;428888,11;4581622,88;2.148.412.268;41.381.140.849
2021S007265    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0131 0131;Dimarts;2021;12;Desembre;14;13;Matí;Altres;0;1;0;1;2;429374,19;4581965,13;2.154.185.024;41.384.266.220
2021S003052    ;2;Eixample;9;la Nova Esquerra de l'Eixample;289105;Rosselló;0052 0054;Dilluns;2021;6;Juny;7;18;Tarda;No és causa del  vianant;0;1;0;1;1;428831,13;4582151,02;2.147.668.820;41.385.892.582
2021S007564    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0142 0142;Diumenge;2021;12;Desembre;26;10;Matí;No és causa del  vianant;0;2;0;2;2;428776,48;4581768,81;2.147.060.208;41.382.445.310
2021S002878    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0101 0103;Dilluns;2021;5;Maig;31;14;Tarda;No és causa del  vianant;0;1;0;1;2;429175,89;4581770,69;2.151.836.329;41.382.497.521
2021S005718    ;2;Eixample;9;la Nova Esquerra de l'Eixample;268003;Provença;0101 0101;Divendres;2021;10;Octubre;8;18;Tarda;No és causa del  vianant;0;1;0;1;1;429042,12;4582201,63;2.150.186.143;41.386.367.057
2021S005257    ;2;Eixample;9;la Nova Esquerra de l'Eixample;54509;Calàbria;0223 0223;Dimarts;2021;9;Setembre;21;15;Tarda;No és causa del  vianant;0;2;0;2;2;428759,03;4582137,46;2.146.808.163;41.385.764.066
2021S002003    ;2;Eixample;10;Sant Antoni;349706;Comte d'Urgell;0041 0041;Dissabte;2021;4;Abril;17;21;Tarda;No és causa del  vianant;0;1;0;1;2;429851,66;4581587,92;2.159.938.708;41.380.910.607
2021S003960    ;2;Eixample;10;Sant Antoni;323203;Sepúlveda;0129 0129;Dijous;2021;7;Juliol;15;11;Matí;No és causa del  vianant;0;1;0;1;2;429856,3;4581648,16;2.159.987.217;41.381.453.575
2021S004558    ;2;Eixample;9;la Nova Esquerra de l'Eixample;89004;Consell de Cent;0148 0148;Dilluns;2021;8;Agost;16;0;Nit;No és causa del  vianant;0;1;0;1;2;429376,75;4581749,58;2.154.240.776;41.382.325.057
2021S006421    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0071 0071;Dimecres;2021;11;Novembre;10;10;Matí;No és causa del  vianant;0;1;0;1;2;429167,48;4581337,81;2.151.786.382;41.378.597.975
2021S001078    ;2;Eixample;10;Sant Antoni;54509;Calàbria;0002B0002B;Dimecres;2021;3;Març;3;13;Matí;No és causa del  vianant;0;1;0;1;2;429931,9;4580982,15;2.160.968.308;41.375.461.619
2021S004563    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0407 0409;Dilluns;2021;8;Agost;16;15;Tarda;No és causa del  vianant;0;1;0;1;2;429167,08;4581201,32;2.151.797.559;41.377.368.619
2021S001517    ;2;Eixample;9;la Nova Esquerra de l'Eixample;289105;Rosselló;0027 0027;Dimecres;2021;3;Març;24;12;Matí;No és causa del  vianant;0;1;0;1;2;428521,72;4581876,31;2.144.000.980;41.383.390.919
2021S003738    ;2;Eixample;9;la Nova Esquerra de l'Eixample;245802;París;0113 0115;Dimarts;2021;7;Juliol;6;8;Matí;No és causa del  vianant;0;1;0;1;2;428842;4582567,45;2.147.749.873;41.389.644.181
2021S002915    ;2;Eixample;9;la Nova Esquerra de l'Eixample;18505;Aragó;0089 0089;Dimarts;2021;6;Juny;1;23;Nit;No és causa del  vianant;0;1;0;1;2;429099,54;4581695,29;2.150.932.124;41.381.811.691
2021S004288    ;2;Eixample;9;la Nova Esquerra de l'Eixample;110803;Entença;0153 0153;Divendres;2021;7;Juliol;30;9;Matí;Desobeir el senyal del semàfor;0;2;0;2;1;428702,25;4581813,05;2.146.167.322;41.382.837.186
2021S007573    ;2;Eixample;9;la Nova Esquerra de l'Eixample;361406;Viladomat;0166 0166;Diumenge;2021;12;Desembre;26;15;Tarda;No és causa del  vianant;0;1;0;1;2;429255,25;4581860,49;2.152.774.865;41.383.313.306
2021S005468    ;2;Eixample;9;la Nova Esquerra de l'Eixample;100800;Diputació;0133 0133;Divendres;2021;10;Octubre;1;13;Matí;No és causa del  vianant;0;2;0;2;1;429603,93;4581815,73;2.156.949.816;41.382.940.770
2021S004233    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0075 0075;Dimarts;2021;7;Juliol;27;21;Tarda;Desobeir el senyal del semàfor;0;1;0;1;1;429603,71;4581840,31;2.156.944.327;41.383.162.134
2021S003513    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0075B0075B;Divendres;2021;6;Juny;25;20;Tarda;No és causa del  vianant;0;1;0;1;2;429606,51;4581829,66;2.156.979.050;41.383.066.458
2021S005730    ;2;Eixample;9;la Nova Esquerra de l'Eixample;349706;Comte d'Urgell;0075B0075B;Dimecres;2021;10;Octubre;13;14;Tarda;No és causa del  vianant;0;1;0;1;3;429606,51;4581829,66;2.156.979.050;41.383.066.458
2021S004032    ;2;Eixample;9;la Nova Esquerra de l'Eixample;169409;Corts Catalanes;0423 0425;Diumenge;2021;7;Juliol;18;17;Tarda;No és causa del  vianant;0;1;0;1;2;429223,68;4581256,55;2.152.467.904;41.377.871.040
2021S004692    ;2;Eixample;10;Sant Antoni;127704;Floridablanca;0066 0068;Dimecres;2021;8;Agost;25;9;Matí;No és causa del  vianant;0;1;0;1;1;429697,46;4581274,46;2.158.131.131;41.378.073.906
2021S003606    ;2;Eixample;10;Sant Antoni;296508;Sant Antoni;0055 0055;Dimecres;2021;6;Juny;30;15;Tarda;No és causa del  vianant;0;1;0;1;2;430166,03;4581957,28;2.163.655.430;41.384.264.681
2021S006930    ;2;Eixample;10;Sant Antoni;296508;Sant Antoni;0063 0063;Dimecres;2021;12;Desembre;1;12;Matí;Creuar per fora pas de vianants;0;1;0;1;1;430172,87;4582014,61;2.163.730.618;41.384.781.629
2021S006145    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0120 0120;Divendres;2021;10;Octubre;29;18;Tarda;No és causa del  vianant;0;1;0;1;1;428927,33;4582620,33;2.148.764.195;41.390.128.001
2021S005572    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0130 0130;Dimecres;2021;10;Octubre;6;10;Matí;No és causa del  vianant;0;1;0;1;2;428975,21;4582664,7;2.149.331.629;41.390.531.858
2021S006492    ;2;Eixample;10;Sant Antoni;308709;Sant Pau;0073 0073;Divendres;2021;11;Novembre;12;16;Tarda;No és causa del  vianant;0;1;0;1;1;430148;4581283,28;2.163.517.547;41.378.192.604
2021S001194    ;2;Eixample;10;Sant Antoni;361406;Viladomat;0003 0007;Dimarts;2021;3;Març;9;18;Tarda;No és causa del  vianant;0;1;0;1;1;430073,11;4580985,01;2.162.656.461;41.375.499.667
2021S002074    ;2;Eixample;9;la Nova Esquerra de l'Eixample;289105;Rosselló;0106 0106;Dimecres;2021;4;Abril;21;13;Matí;No és causa del  vianant;0;2;0;2;2;429057,17;4582373,99;2.150.345.934;41.387.920.772
2021S000572    ;2;Eixample;9;la Nova Esquerra de l'Eixample;191204;Mallorca;0061 0063;Dijous;2021;2;Febrer;4;13;Matí;No és causa del  vianant;0;0;1;1;2;429011,79;4581983,41;2.149.849.003;41.384.398.947
2021S007042    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;268003;Provença;0139 0139;Dissabte;2021;12;Desembre;4;6;Matí;No és causa del  vianant;0;1;0;1;2;429237,17;4582396,51;2.152.496.012;41.388.139.466
2021S000950    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0233 0233;Dimecres;2021;2;Febrer;24;9;Matí;No és causa del  vianant;0;1;0;1;3;428932,13;4582725,58;2.148.809.247;41.391.076.375
2021S005880    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;363809;Villarroel;0233 0233;Dimarts;2021;10;Octubre;19;20;Tarda;No és causa del  vianant;0;0;0;0;2;428932,13;4582725,58;2.148.809.247;41.391.076.375
2021S005754    ;2;Eixample;10;Sant Antoni;361406;Viladomat;0043 0043B;Dijous;2021;10;Octubre;14;16;Tarda;No és causa del  vianant;0;1;0;1;2;429899,83;4581162,21;2.160.564.004;41.377.080.570
2021S000229    ;2;Eixample;10;Sant Antoni;537295;Universitat;0001 0001;Divendres;2021;1;Gener;15;13;Matí;Creuar per fora pas de vianants;0;1;0;1;1;430183,49;4582104,42;2.163.847.267;41.385.591.441
2021S007530    ;2;Eixample;10;Sant Antoni;127704;Floridablanca;0148 0150;Divendres;2021;12;Desembre;24;9;Matí;No és causa del  vianant;0;1;0;1;1;430098,51;4581667,91;2.162.881.368;41.381.652.548
2021S004026    ;2;Eixample;10;Sant Antoni;87009;Comte Borrell;0059 0059;Diumenge;2021;7;Juliol;18;12;Matí;No és causa del  vianant;0;3;0;3;1;430039,37;4581210,37;2.162.226.997;41.377.526.483
2021S002959    ;2;Eixample;8;l'Antiga Esquerra de l'Eixample;245802;París;0145 0145;Divendres;2021;6;Juny;4;8;Matí;Creuar per fora pas de vianants;0;1;0;1;1;429036,39;4582757,79;2.150.052.428;41.391.375.690
2021S004972    ;2;Eixample;10;Sant Antoni;308709;Sant Pau;0015 0015;Dijous;2021;9;Setembre;9;15;Tarda;No és causa del  vianant;0;1;0;1;1;430412,82;4581010,62;2.166.715.521;41.375.759.793
